mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
1227	443	KX007_2_01	443	535	443	535	0	2	PASS	simulation	6.56445383754227
1229	563	KX007_2_01	563	503	564	538	35	3	PASS	simulation	5.52637970130593
1231	394	KX007_2_01	394	252	395	474	222	3	PASS	simulation	5.75814979714362
1233	558	KX007_2_01	558	401	561	973	572	5	PASS	simulation	5.80540649694265
1242	443	KX007_2_01	443	535	445	583	48	3	PASS	simulation	5.48672265788988
1249	496	KX007_2_01	496	459	499	723	264	5	PASS	simulation	5.65413238082232
1254	470	KX007_2_01	470	396	472	526	130	4	PASS	simulation	5.57301678565816
1255	492	KX007_2_01	492	826	493	846	20	3	PASS	simulation	5.42565508623022
1257	470	KX007_2_01	470	396	471	496	100	3	PASS	simulation	5.53517830873147
1263	358	KX007_2_01	358	558	359	616	58	3	PASS	simulation	6.69444030935191
1267	560	KX007_2_01	560	907	561	973	66	3	PASS	simulation	5.76232804748673
1269	470	KX007_2_01	470	396	472	526	130	4	PASS	simulation	5.57301678565816
1270	379	KX007_2_01	379	408	380	444	36	3	PASS	simulation	6.17254463668003
1280	376	KX007_2_01	376	328	377	466	138	3	PASS	simulation	5.62716526081341
1288	394	KX007_2_01	394	252	396	265	13	3	PASS	simulation	5.63502907261369
1292	496	KX007_2_01	496	459	498	604	145	4	PASS	simulation	6.26163245766864
1296	438	KX007_2_01	438	35	439	36	1	3	PASS	simulation	6.46935425789665
1298	542	KX007_2_01	542	698	543	734	36	3	PASS	simulation	5.3765433129751
1302	480	KX007_2_01	480	370	483	442	72	3	PASS	simulation	5.56535976874198
1304	348	KX007_2_01	348	173	349	532	359	3	PASS	simulation	6.47384312971386
1308	492	KX007_2_01	492	826	494	956	130	4	PASS	simulation	5.54611322101306
1311	563	KX007_2_01	563	503	564	538	35	3	PASS	simulation	5.52637970130593
1318	558	KX007_2_01	558	401	561	973	572	5	PASS	simulation	6.8086515517558
1328	338	KX007_2_01	338	546	342	686	140	4	PASS	simulation	5.49693167881609
1329	376	KX007_2_01	376	328	378	487	159	4	PASS	simulation	5.58914022048343
1339	490	KX007_2_01	490	629	491	709	80	3	PASS	simulation	5.49676459618402
1340	411	KX007_2_01	411	446	412	702	256	3	PASS	simulation	5.61492443289202
1342	338	KX007_2_01	338	546	342	686	140	4	PASS	simulation	5.50433040088912
1344	492	KX007_2_01	492	826	493	846	20	3	PASS	simulation	5.42565508623022
1346	509	KX007_2_01	509	253	510	338	85	3	PASS	simulation	5.67582404311263
1349	553	KX007_2_01	553	19	554	20	1	3	PASS	simulation	6.79045854692978
1351	558	KX007_2_01	558	401	561	973	572	5	PASS	simulation	5.80540649694265
1359	542	KX007_2_01	542	698	544	758	60	4	PASS	simulation	5.53464660214896
1363	330	KX007_2_01	330	606	336	752	146	6	PASS	simulation	5.56097032749662
1371	443	KX007_2_01	443	535	444	585	50	3	PASS	simulation	5.50300135845507
1372	411	KX007_2_01	411	446	414	935	489	5	PASS	simulation	5.83172318977173
1373	422	KX007_2_01	422	436	423	748	312	3	PASS	simulation	5.61348660075271
1381	492	KX007_2_01	492	826	493	846	20	3	PASS	simulation	5.42565508623022
1396	422	KX007_2_01	422	436	423	748	312	3	PASS	simulation	5.61348660075271
1400	362	KX007_2_01	362	311	366	389	78	4	PASS	simulation	6.08771879403694
1406	412	KX007_2_01	412	702	413	725	23	3	PASS	simulation	6.25312388523847
1419	558	KX007_2_01	558	401	562	1013	612	6	PASS	simulation	5.82076194175806
1422	492	KX007_2_01	492	826	494	956	130	4	PASS	simulation	5.54611322101306
1423	464	KX007_2_01	464	463	466	737	274	4	PASS	simulation	5.61470520389997
1429	412	KX007_2_01	412	702	414	935	233	4	PASS	simulation	6.05682924009451
1438	394	KX007_2_01	394	252	395	474	222	3	PASS	simulation	5.75814979714362
1441	347	KX007_2_01	347	118	348	173	55	3	PASS	simulation	6.47909869006101
1444	338	KX007_2_01	338	546	341	750	204	5	PASS	simulation	5.53206074283427
1446	563	KX007_2_01	563	503	566	604	101	5	PASS	simulation	5.51428554354363
1469	480	KX007_2_01	480	370	483	442	72	3	PASS	simulation	5.52110428628584
1470	480	KX007_2_01	480	370	481	407	37	3	PASS	simulation	5.78596080095043
1475	560	KX007_2_01	560	907	561	973	66	3	PASS	simulation	5.76232804748673
1478	522	KX007_2_01	522	331	523	471	140	3	PASS	simulation	6.20240242434698
1483	480	KX007_2_01	480	370	481	407	37	3	PASS	simulation	5.53286919031874
1489	559	KX007_2_01	559	494	561	973	479	4	PASS	simulation	7.41304020540235
1499	490	KX007_2_01	490	629	491	709	80	3	PASS	simulation	5.49676459618402
1501	339	KX007_2_01	339	639	341	750	111	4	PASS	simulation	6.30923648444639
1502	368	KX007_2_01	368	395	369	413	18	3	PASS	simulation	6.28476951511075
1505	492	KX007_2_01	492	826	493	846	20	3	PASS	simulation	6.03747491484734
1518	377	KX007_2_01	377	466	378	487	21	3	PASS	simulation	5.9220175833994
1520	464	KX007_2_01	464	463	465	530	67	3	PASS	simulation	5.49430545331199
1524	338	KX007_2_01	338	546	342	686	140	4	PASS	simulation	5.50433040088912
1526	542	KX007_2_01	542	698	544	758	60	4	PASS	simulation	5.40789776385909
1532	366	KX007_2_01	366	389	367	669	280	3	PASS	simulation	6.5317353297186
1535	560	KX007_2_01	560	907	560	907	0	2	PASS	simulation	6.54808915808597
1540	480	KX007_2_01	480	370	481	407	37	3	PASS	simulation	5.53286919031874
1543	394	KX007_2_01	394	252	396	265	13	3	PASS	simulation	5.62752667810507
1553	338	KX007_2_01	338	546	341	750	204	5	PASS	simulation	5.53206074283427
1558	471	KX007_2_01	471	496	472	526	30	3	PASS	simulation	6.10048978670855
1560	394	KX007_2_01	394	252	396	265	13	3	PASS	simulation	5.63502907261369
1572	355	KX007_2_01	355	406	358	558	152	5	PASS	simulation	6.65078124210626
1574	362	KX007_2_01	362	311	370	437	126	6	PASS	simulation	5.66155622356376
1576	542	KX007_2_01	542	698	544	758	60	4	PASS	simulation	5.53464660214896
1578	470	KX007_2_01	470	396	472	526	130	4	PASS	simulation	5.55026143365346
1580	460	KX007_2_01	460	300	461	348	48	3	PASS	simulation	5.57452964027417
1582	464	KX007_2_01	464	463	466	737	274	4	PASS	simulation	5.57100500985297
1583	464	KX007_2_01	464	463	465	530	67	3	PASS	simulation	5.49430545331199
