mut_ref1	node	Sample_ID	lesion_node	lesion_timing	lesion_repair_node	lesion_repair_timing	lesion_duration	no_of_cell_divisions	result	data_type	by_chance_prob
1811	64	PD34215	64	1181	65	1240	59	3	PASS	simulation	4.28164938508094
1819	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	4.10613186950966
1823	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1825	102	PD34215	102	621	103	1617	996	3	PASS	simulation	4.56888835377113
1839	81	PD34215	81	1218	83	1390	172	4	PASS	simulation	5.09604842229148
1845	86	PD34215	86	1297	88	1314	17	3	PASS	simulation	4.05835908771366
1853	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1856	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
1863	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
1866	73	PD34215	73	870	76	1292	422	4	PASS	simulation	3.98839983873127
1872	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.6091334684853
1876	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1878	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1880	74	PD34215	74	1261	76	1292	31	3	PASS	simulation	4.36415243582852
1881	86	PD34215	86	1297	87	1310	13	3	PASS	simulation	3.89605611314361
1888	63	PD34215	63	39	65	1240	1201	4	PASS	simulation	5.95910424727916
1890	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1896	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1898	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1900	73	PD34215	73	870	76	1292	422	4	PASS	simulation	3.98839983873127
1906	70	PD34215	63	39	64	1181	1142	3	PASS	simulation	6.30219558794385
1921	73	PD34215	73	870	76	1292	422	4	PASS	simulation	3.98839983873127
1929	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1931	73	PD34215	73	870	76	1292	422	4	PASS	simulation	3.98839983873127
1935	64	PD34215	64	1181	67	1340	159	5	PASS	simulation	4.34251429390436
1939	83	PD34215	83	1390	84	1409	19	3	PASS	simulation	4.84249224652433
1942	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1944	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1948	73	PD34215	73	870	76	1292	422	4	PASS	simulation	3.98839983873127
1964	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1965	81	PD34215	81	1218	82	1320	102	3	PASS	simulation	3.46311186449045
1968	106	PD34215	106	90	107	169	79	3	PASS	simulation	4.63895796116811
1978	73	PD34215	73	870	74	1261	391	3	PASS	simulation	4.63392552384032
1980	73	PD34215	73	870	74	1261	391	3	PASS	simulation	5.02337742228684
1981	64	PD34215	64	1181	66	1256	75	4	PASS	simulation	4.47131345132589
1983	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.36002282168399
1988	81	PD34215	81	1218	84	1409	191	5	PASS	simulation	3.65796429994479
1990	74	PD34215	74	1261	75	1337	76	3	PASS	simulation	4.45454190346778
